"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 September 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: All Selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Number,School Name,Telephone,Fax,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban Area,School Type,Definition,Authority,Donations,Gender of Students,Territorial Authority,Regional Council,Ministry of Education Local Office,Education Region,General Electorate,Māori Electorate,Area Unit,Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Isolation Index,Decile,Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International
47,St Dominic's Catholic College (Henderson),09 839 0380,09 839 0390,stdoms@stdoms.ac.nz,Anna Swann,http://www.stdoms.ac.nz,29 Rathgar Road,Henderson,Auckland,P O Box 21123,Henderson,Waitakere,650,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Girls School),Auckland - Henderson-Massey,Auckland Region,Auckland,Auckland,Te Atatu,Te Tai Tokerau,Fairdene,Waitakere Ward,99092,Te Kāhui Ako o Waitakere Waitakere Community of Learners,-36.868859,174.621071,0.24,,775,210,90,181,223,45,4,22
48,Western Springs College-Ngā Puna o Waiōrea,09 815 6730,09 815 6740,admin@wsc.school.nz,Ivan Davis,http://www.westernsprings.school.nz,Motions Road,Western Springs,Auckland,Motions Road,Western Springs,Auckland,1022,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Waitemata,Auckland Region,Auckland,Auckland,Mt Albert,Tamaki Makaurau,Westmere,Waitemata and Gulf Ward,99154,Te Kāhui Ako o Waitematā,-36.861976,174.717535,0.18,,1836,860,492,101,230,52,19,82
49,Selwyn College,09 521 9610,09 521 9620,info@selwyn.school.nz,Sheryll Ofner,http://www.selwyn.school.nz,Kohimarama Road,Kohimarama,Auckland,203 Kohimarama Road,Kohimarama,Auckland,1071,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Orakei,Auckland Region,Auckland,Auckland,Tamaki,Tamaki Makaurau,Mission Bay,Orakei Ward,99100,Te Roopu Pourewa Community of Learning,-36.862330,174.838551,0.26,,1481,651,142,109,342,153,30,54
50,St Mary's College (Ponsonby),09 376 6568,09 376 0206,office@stmaryak.school.nz,Sarah Dwan,http://www.stmaryak.school.nz,11 New Street,Ponsonby,Auckland,P O Box 47003,Ponsonby,Auckland,1144,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Girls School),Auckland - Waitemata,Auckland Region,Auckland,Auckland,Auckland Central,Tamaki Makaurau,St Marys,Waitemata and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.846003,174.748234,0.08,,1011,428,119,200,197,18,5,44
51,St Paul's College (Ponsonby),09 376 1287,09 378 6713,stpauls@stpaulscollege.co.nz,Keith Simento,http://www.stpaulscollege.co.nz/,183 Richmond Road,Ponsonby,Auckland,183 Richmond Road,Grey Lynn,Auckland,1021,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Boys School),Auckland - Waitemata,Auckland Region,Auckland,Auckland,Auckland Central,Tamaki Makaurau,Ponsonby West,Waitemata and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.854456,174.737790,0.11,,389,15,76,283,10,4,1,0
52,Tyndale Park Christian School,09 274 9771,09 274 9772,admin@tyndalepark.school.nz,Prasad Patchigalla,http://www.tyndalepark.school.nz,206 Murphys Road,Flat Bush,Auckland,206 Murphys Road,Flat Bush,Auckland,2019,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Takanini,Tamaki Makaurau,Ormiston,Howick Ward,,,-36.974546,174.922239,Not applicable,,157,9,3,23,103,11,8,0
53,Auckland Girls' Grammar School,09 307 4180,09 309 9152,admin@aggs.school.nz,Ngaire Ashmore,http://www.aggs.school.nz,Howe Street,Newton,Auckland,P O Box 68053,Wellesley Street,Auckland,1141,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Single Sex (Girls School),Auckland - Waitemata,Auckland Region,Auckland,Auckland,Auckland Central,Tamaki Makaurau,Freemans Bay,Waitemata and Gulf Ward,99150,Mt Albert Kāhui Ako,-36.856867,174.753659,0.06,,1048,28,212,630,135,26,4,13
54,Auckland Grammar School,09 623 5400,09 623 5401,admin@ags.school.nz,Timothy O'Connor,http://www.ags.school.nz,Mountain Road,Epsom,Auckland,Private Bag 99930,Newmarket,Auckland,1149,Main Urban Area,Secondary (Year 9-15),School with Boarding Facilities,State,Donations may be requested,Single Sex (Boys School),Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Mt Eden North,Albert-Eden-Roskill Ward,,,-36.869414,174.768851,0.10,,2583,908,211,173,1089,71,25,106
57,Tamaki College,09 521 1104,09 528 5341,admin@tamaki.ac.nz,Soana Pamaka,http://www.tamaki.ac.nz,Elstree Avenue,Glen Innes,Auckland,P O Box 18061,Glen Innes,Auckland,1743,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Maungakiekie-Tamaki,Auckland Region,Auckland,Auckland,Tamaki,Tamaki Makaurau,Glen Innes East,Maungakiekie-Tamaki Ward,99031,Manaiakalani Community of Learning,-36.877943,174.867271,0.35,,732,9,191,440,49,34,7,2
58,Tangaroa College,09 274 5764,09 274 6371,office@tangaroa.school.nz,Chris  Bean,http://www.tangaroa.school.nz,Haumia Way,Otara,Auckland,P O Box 61476,Otara,Manukau,2159,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Otara-Papatoetoe,Auckland Region,Auckland,Auckland,Botany,Tamaki Makaurau,Rongomai,Manukau Ward,99200,Te Puke ō Taramainuku Kāhui Ako,-36.972905,174.892909,0.12,,792,6,151,595,33,5,2,0
59,Sacred Heart College (Auckland),09 529 3660,09 529 3661,office@sacredheart.school.nz,Patrick Walsh (Acting),http://www.sacredheart.school.nz,250 West Tamaki Road,Glendowie,Auckland,250 West Tamaki Road,Glendowie,Auckland,1071,Main Urban Area,Secondary (Year 7-15),School with Boarding Facilities,State : Integrated,Donations may be requested,Single Sex (Boys School),Auckland - Orakei,Auckland Region,Auckland,Auckland,Tamaki,Tamaki Makaurau,Glen Innes North,Orakei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.868894,174.872413,0.40,,1272,657,154,230,126,42,15,48
60,Saint Kentigern Girls' School,09 520 1400,09 524 7657,skg_admin@saintkentigern.com,Juliet Small,http://www.saintkentigern.com,82 Shore Road,Remuera,Auckland,P O Box 28790,Remuera,Auckland,1541,Main Urban Area,Full Primary,Not Applicable,Private : Fully Registered,Not applicable,Single Sex (Girls School),Auckland - Orakei,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Orakei South,Orakei Ward,,,-36.864168,174.801888,Not applicable,,354,176,11,9,150,5,3,0
61,Baradene College,09 524 6019,09 522 4077,admin@baradene.school.nz,Sandy Pasley,http://www.baradene.school.nz,237 Victoria Avenue,Remuera,Auckland,P O Box 28906,Remuera,Auckland,1541,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Girls School),Auckland - Orakei,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Orakei South,Orakei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.865643,174.800324,0.16,,1413,918,146,81,171,38,8,51
62,St Peter's College (Epsom),09 524 8108,09 524 9459,admin@st-peters.school.nz,James Bentley,http://www.st-peters.school.nz,Mountain Road,Grafton,Auckland,23 Mountain Road,Epsom,Auckland,1023,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Boys School),Auckland - Waitemata,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Grafton East,Waitemata and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.867787,174.769673,0.09,,1304,595,161,244,221,25,6,52
63,Marcellin College,09 625 6509,09 625 7835,office@marcellin.school.nz,Maria Prescott,http://www.marcellin.school.nz,617 Mt Albert Road,Royal Oak,Auckland,P O Box 24126,Royal Oak,Auckland,1345,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Auckland - Puketapapa,Auckland Region,Auckland,Auckland,Maungakiekie,Tamaki Makaurau,Hillsborough East,Albert-Eden-Roskill Ward,99190,Te Iti Kahurangi Community of Learning,-36.910130,174.766435,0.23,,638,22,58,405,134,16,2,1
64,Epsom Girls Grammar School,09 630 5963,09 638 9143,office@eggs.school.nz,Lorraine Pound,http://www.eggs.school.nz,Silver Road,Epsom,Auckland,Silver Road,Epsom,Auckland,1023,Main Urban Area,Secondary (Year 9-15),School with Boarding Facilities,State,Donations may be requested,Single Sex (Girls School),Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Epsom North,Albert-Eden-Roskill Ward,99001,Auckland Central Community of Schools,-36.876921,174.776577,0.12,,2178,616,241,244,928,67,10,72
65,Glendowie College,09 575 9128,09 575 4460,accounts@gdc.school.nz,Gordon Robertson,http://www.gdc.school.nz,21 Crossfield Road,Glendowie,Auckland,21 Crossfield Road,Glendowie,Auckland,1071,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Orakei,Auckland Region,Auckland,Auckland,Tamaki,Tamaki Makaurau,Glen Innes North,Orakei Ward,99096,Glendowie Kāhui Ako,-36.862578,174.868137,0.38,,1164,698,61,50,242,58,21,34
66,Dilworth School,09 523 1060,09 520 6183,info@dilworth.school.nz,Daniel Reddiex,http://www.dilworth.school.nz/,2 Erin Street,Remuera,Auckland,Private Bag 28904,Remuera,Auckland,1541,Main Urban Area,Composite,School with Boarding Facilities,Private : Fully Registered,Not applicable,Single Sex (Boys School),Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Mt St John,Albert-Eden-Roskill Ward,,,-36.880303,174.781062,Not applicable,,488,92,98,238,55,5,0,0
67,Diocesan School For Girls,09 520 0221,09 520 6778,office@diocesan.school.nz,Heather McRae,http://www.diocesan.school.nz,Clyde Street,Epsom,Auckland,Private Bag 99939,Newmarket,Auckland,1149,Main Urban Area,Composite,School with Boarding Facilities,Private : Fully Registered,Not applicable,Single Sex (Girls School),Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Mt St John,Albert-Eden-Roskill Ward,,,-36.879258,174.779470,Not applicable,,1677,976,86,37,524,17,6,31
68,St Cuthbert's College (Epsom),09 520 4159,09 524 9374,information@stcuthberts.school.nz,Justine Mahon,http://www.stcuthberts.school.nz,122 Market Road,Epsom,Auckland,P O Box 26020,Epsom,Auckland,1344,Main Urban Area,Composite,School with Boarding Facilities,Private : Fully Registered,Not applicable,Single Sex (Girls School),Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Epsom,Tamaki Makaurau,Mt St John,Albert-Eden-Roskill Ward,,,-36.886862,174.779016,Not applicable,,1583,702,50,65,701,10,16,39
69,Mt Albert Grammar School,09 846 2044,09 846 2042,paheadmaster@mags.school.nz,Jo Williamds (Acting),http://www.mags.school.nz,36 Alberton Ave,Mount Albert,Auckland,36 Alberton Avenue,Mount Albert,Auckland,1025,Main Urban Area,Secondary (Year 9-15),School with Boarding Facilities,State,Donations may be requested,Co-Educational,Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Mt Albert,Tamaki Makaurau,Mt Albert Central,Albert-Eden-Roskill Ward,99150,Mt Albert Kāhui Ako,-36.884707,174.725349,0.19,,3268,1275,427,555,789,101,41,80
70,Marist College,09 846 8311,09 815 1441,admin@maristcollege.school.nz,Raechelle Taulu,http://www.maristcollege.school.nz,31 Alberton Avenue,Mount Albert,Auckland,31 Alberton Avenue,Mount Albert,Auckland,1025,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Girls School),Auckland - Albert-Eden,Auckland Region,Auckland,Auckland,Mt Albert,Tamaki Makaurau,Mt Albert Central,Albert-Eden-Roskill Ward,99030,Auckland Central Catholic Kāhui Ako,-36.881938,174.726132,0.18,,778,297,66,187,198,21,5,4
74,Mt Roskill Grammar,09 621 0050,09 621 0055,admin@mrgs.school.nz,Gregory Watson,http://www.mrgs.school.nz,Frost Road,Mount Roskill,Auckland,Frost Road,Mount Roskill,Auckland,1041,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Puketapapa,Auckland Region,Auckland,Auckland,Mt Roskill,Tamaki Makaurau,Akarana,Albert-Eden-Roskill Ward,99032,Puketāpapa Community of Learning,-36.912708,174.747139,0.27,,1753,145,153,396,857,158,5,39
75,Lynfield College,09 627 0600,09 627 0609,admin@lynfield.school.nz,Cath Knell,http://www.lynfield.school.nz,White Swan Road,Mount Roskill,Auckland,191 White Swan Road,Mount Roskill,Auckland,1041,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Puketapapa,Auckland Region,Auckland,Auckland,Mt Roskill,Tamaki Makaurau,Lynfield North,Albert-Eden-Roskill Ward,99012,Lynfield Kāhui Ako,-36.921035,174.715436,0.21,,1814,259,139,208,1044,107,17,40
77,Bethlehem College,07 576 6769,07 579 1751,principal@beth.school.nz,Larne Edmeades,http://www.beth.school.nz,24 Elder Lane,Bethlehem,Tauranga,Private Bag 12003,Tauranga Mail Centre,Tauranga,3143,Main Urban Area,Composite,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Tauranga,Waiariki,Bethlehem,Otumoetai-Pyes Pa Ward,99157,Ngā Whānau O Karaiti Kāhui Ako,-37.704974,176.111230,0.21,,1954,1128,185,33,355,136,23,94
78,Avondale College,09 828 7024,09 820 0183,L.Watkinson@avcol.school.nz,Lyndy Watkinson,http://www.avcol.school.nz,Victor Street,Avondale,Auckland,59 Victor Street,Avondale,Auckland,1026,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Whau,Auckland Region,Auckland,Auckland,Kelston,Tamaki Makaurau,Avondale West,Whau Ward,,,-36.891482,174.691137,0.17,,2769,503,297,629,991,206,18,125
79,Edgewater College,09 576 9039,09 576 9037,business@edgewater.school.nz,Louise Addison,http://www.edgewater.school.nz,32 Edgewater Drive,Pakuranga,Auckland,32 Edgewater Drive,Pakuranga,Manukau,2010,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Pakuranga,Tamaki Makaurau,Edgewater,Howick Ward,99098,Pakuranga West Kāhui Ako,-36.922507,174.874746,0.29,,652,55,168,249,148,31,1,0
80,Pakuranga College,09 534 7159,09 534 2365,info@pakuranga.school.nz,Michael Williams,http://www.pakuranga.school.nz,Pigeon Mountain Road,Bucklands Beach,Auckland,P O Box 82090,Highland Park,Auckland,2143,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Pakuranga,Tamaki Makaurau,Pigeon Mountain North,Howick Ward,99149,Te ara Mana-ā-Kura Kāhui Ako| Farm Cove Community of Learning ,-36.897630,174.901771,0.35,,2116,780,194,190,718,93,38,103
81,Saint Kentigern College,09 577 0749,09 577 0700,skc_admin@saintkentigern.com,Damon Emtage,http://www.saintkentigern.com,130 Pakuranga Road,Pakuranga,Auckland,P O Box 51060,,Auckland,2140,Main Urban Area,Secondary (Year 7-15),School with Boarding Facilities,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Pakuranga,Tamaki Makaurau,Sunnyhills,Howick Ward,,,-36.909712,174.875035,Not applicable,,2306,1361,124,82,680,17,17,25
82,Aidanfield Christian School,03 338 8153,03 339 0821,enrol@aidanfield.school.nz,Mark Richardson,http://www.aidanfield.school.nz/,2 Nash Road,Aidanfield,Christchurch,2 Nash Road,Aidanfield,Christchurch,8025,Main Urban Area,Composite,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Wigram,Te Tai Tonga,Aidanfield,Halswell Ward,99173,Christian Education Network Community of Learning,-43.563771,172.571000,0.26,,421,171,21,20,163,25,1,20
83,Kelston Boys' High School,09 818 6185,09 818 6183,data.manager@kbhs.school.nz,Adeline Blair,http://www.kbhs.school.nz,Archibald Road,New Lynn,Auckland,P O Box 15103,New Lynn,Waitakere,640,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Single Sex (Boys School),Auckland - Whau,Auckland Region,Auckland,Auckland,Kelston,Tamaki Makaurau,Kelston Central,Whau Ward,99011,Te Whānau Mātauranga o Kerehana Community of Learning,-36.898785,174.666886,0.09,,678,29,148,416,64,15,2,4
84,Kelston Girls' College,09 827 6063,09 827 3996,ppa@kelstongirls.school.nz,Sarah Stenson,http://www.kelstongirls.school.nz,Great North Road,New Lynn,Auckland,P O Box 15798,New Lynn,Waitakere,640,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Single Sex (Girls School),Auckland - Whau,Auckland Region,Auckland,Auckland,Kelston,Tamaki Makaurau,Kelston Central,Whau Ward,99011,Te Whānau Mātauranga o Kerehana Community of Learning,-36.908063,174.664361,0.05,,488,10,72,298,77,26,4,1
85,One Tree Hill College,09 579 5049,09 579 5047,office@onetreehillcollege.school.nz,Nicholas Coughlan,http://www.onetreehillcollege.school.nz,421 Great South Road,Penrose,Auckland,P O Box 17471,Greenlane,Auckland,1546,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Maungakiekie-Tamaki,Auckland Region,Auckland,Auckland,Maungakiekie,Tamaki Makaurau,Penrose,Maungakiekie-Tamaki Ward,99014,Maungakiekie Community of Learning,-36.902825,174.806960,0.20,,1272,176,249,372,419,36,3,17
86,Onehunga High School,09 636 6006,09 636 4465,ps@ohs.school.nz,Shameen Hayat,http://www.onehungahigh.school.nz,24 Pleasant Street,Onehunga,Auckland,24 Pleasant Street,Onehunga,Auckland,1061,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Maungakiekie-Tamaki,Auckland Region,Auckland,Auckland,Maungakiekie,Tamaki Makaurau,Onehunga South West,Maungakiekie-Tamaki Ward,99190,Te Iti Kahurangi Community of Learning,-36.919501,174.770962,0.27,,976,173,228,425,112,20,9,9
87,Howick College,09 534 4492,09 534 6574,secretary@howick.school.nz,Dale Burden,http://www.howickcollege.school.nz,Sandspit Road,Howick South,Auckland,P O Box 38142,Howick,Manukau,2145,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Botany,Tamaki Makaurau,Meadowland,Howick Ward,99119,Howick Coast Kāhui Ako,-36.906570,174.939278,0.35,,2092,1069,301,192,427,46,10,47
88,Otahuhu College,09 963 4000,09 276 2906,enquiries@otahuhucollege.school.nz,Neil Watson,http://www.otahuhucollege.school.nz,74-78 Mangere Road,Otahuhu,Auckland,Private Bag 93317,Otahuhu,Auckland,1640,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Panmure-Otahuhu,Tamaki Makaurau,Otahuhu West,Manukau Ward,99151,Ōtāhuhu Community of Learning,-36.953118,174.840645,0.12,,1017,5,143,695,162,9,3,0
89,King's College,09 276 0600,09 276 0670,reception@kingscollege.school.nz,Simon Lamb,http://www.kingscollege.school.nz,Golf Avenue,Otahuhu,Auckland,P O Box 22012,Otahuhu,Auckland,1640,Main Urban Area,Secondary (Year 9-15),School with Boarding Facilities,Private : Fully Registered,Not applicable,Senior Co-ed; Junior Boys,Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Panmure-Otahuhu,Tamaki Makaurau,Otahuhu West,Manukau Ward,,,-36.959802,174.837266,Not applicable,,1188,703,125,77,247,8,6,22
90,McAuley High School,09 276 8715,09 276 4800,office@mcauleyhigh.school.nz,Jan Waelen,http://www.mcauleyhigh.school.nz/,26 High Street,Otahuhu,Auckland,P O Box 22480,Otahuhu,Auckland,1640,Main Urban Area,Secondary (Year 9-15),Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Single Sex (Girls School),Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Panmure-Otahuhu,Tamaki Makaurau,Fairburn,Manukau Ward,,,-36.944408,174.847352,0.15,,770,6,37,675,40,12,0,0
91,Mangere College,09 275 4029,,operations@mangere.school.nz,Tom Webb,http://www.mangere.school.nz,23 Bader Drive,Mangere,Auckland,P O Box 43240,,Auckland,2153,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Mangere,Tamaki Makaurau,Viscount,Manukau Ward,99123,Mangere Kāhui Ako,-36.959618,174.791589,0.25,,723,3,130,535,37,11,7,0
93,Auckland Seventh-Day Adventist H S,09 275 9640,09 275 5380,joanne@asdah.school.nz,Gloria Teulilo,http://www.asdah.school.nz/,119 Mountain Road,Mangere Bridge,Auckland,P O Box 59047,Mangere Bridge,Manukau,2022,Main Urban Area,Secondary (Year 9-15),Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Mangere,Tamaki Makaurau,Mangere Bridge,Manukau Ward,99123,Mangere Kāhui Ako,-36.956393,174.785002,0.25,,323,6,29,266,19,1,2,0
94,De La Salle College,09 276 4319,09 276 7992,admin@delasalle.school.nz,Myles Hogarty,http://www.delasalle.school.nz,81 Gray Avenue,Mangere East,Auckland,P O Box 86001,Mangere East,Manukau,2158,Main Urban Area,Secondary (Year 7-15),Not Applicable,State : Integrated,Donations may be requested,Single Sex (Boys School),Auckland - Otara-Papatoetoe,Auckland Region,Auckland,Auckland,Mangere,Tamaki Makaurau,Mangere East,Manukau Ward,99101,South Auckland Catholic Community of Learning,-36.964806,174.837764,0.11,,938,1,82,817,32,5,0,1
95,Papatoetoe High School,09 278 4086,09 278 5043,office@papatoetoehigh.school.nz,Vaughan Couillault,http://www.papatoetoehigh.school.nz,19 Nicholson Avenue,Papatoetoe,Auckland,P O Box 23088,Hunters Corner,Manukau,2155,Main Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Otara-Papatoetoe,Auckland Region,Auckland,Auckland,Panmure-Otahuhu,Tamaki Makaurau,Papatoetoe East,Manukau Ward,99198,Papatoetoe Kāhui Ako,-36.975523,174.871805,0.04,,1449,31,244,394,733,31,2,14
